,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,149532.0,122856.0,4123.0,10470.0,701943.0,135349.0,180760.0,646275.0
2,130385.0,129802.0,5831.0,15877.0,698632.0,174356.0,188623.0,574770.0
3,256273.0,254197.0,2858.0,9497.0,695855.0,94849.0,95935.0,372814.0
4,261218.0,272929.0,2874.0,7573.0,706373.0,39783.0,44229.0,271717.0
5,127547.0,103841.0,4952.0,12044.0,698197.0,153609.0,185089.0,642659.0
6,139569.0,126485.0,4476.0,13205.0,696207.0,154690.0,176574.0,573742.0
7,184319.0,180836.0,4104.0,11930.0,714808.0,161934.0,173836.0,587752.0
8,137435.0,139483.0,4640.0,14983.0,697044.0,179015.0,191792.0,569198.0
9,167239.0,180104.0,4069.0,14444.0,712776.0,170433.0,172552.0,572421.0
10,113916.0,95940.0,4791.0,12237.0,694505.0,185491.0,210570.0,657755.0
11,164748.0,187297.0,3920.0,14352.0,696197.0,174184.0,160574.0,580287.0
12,144953.0,135707.0,3996.0,11819.0,708989.0,170945.0,193470.0,657335.0
13,96606.0,81394.0,4765.0,11245.0,715973.0,198895.0,232714.0,668237.0
14,106974.0,97938.0,5168.0,11270.0,712057.0,166043.0,195343.0,656414.0
15,190079.0,197753.0,5021.0,14894.0,708847.0,160469.0,160657.0,590485.0
16,285359.0,286972.0,2712.0,9269.0,716910.0,78335.0,71464.0,333014.0
17,146138.0,137879.0,3917.0,11350.0,709417.0,134431.0,164794.0,560138.0
18,182139.0,183085.0,3730.0,11624.0,700199.0,144120.0,156522.0,563093.0
