,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,149532.0,122856.0,4123.0,10470.0,701943.0,135349.0,180760.0,646275.0
2,130385.0,129802.0,5831.0,15877.0,698632.0,174356.0,188623.0,574770.0
3,283593.0,293830.0,2986.0,7920.0,712880.0,37947.0,41363.0,264332.0
4,255267.0,252906.0,2796.0,9406.0,694773.0,94900.0,96027.0,371264.0
5,99978.0,85025.0,4828.0,11839.0,712622.0,191462.0,224083.0,684170.0
6,143888.0,134973.0,4253.0,12452.0,718106.0,148059.0,168121.0,551883.0
7,184319.0,180836.0,4104.0,11930.0,714808.0,161934.0,173836.0,587752.0
8,137435.0,139483.0,4640.0,14983.0,697044.0,179015.0,191792.0,569198.0
9,162920.0,171616.0,4292.0,15197.0,690877.0,177064.0,181005.0,594280.0
10,144710.0,116851.0,5074.0,12661.0,703568.0,150633.0,178482.0,638572.0
11,261662.0,264313.0,2687.0,8976.0,712979.0,80451.0,75175.0,340728.0
12,144953.0,135707.0,3996.0,11819.0,708989.0,170945.0,193470.0,657335.0
13,93381.0,79299.0,4606.0,11026.0,692485.0,195900.0,225808.0,645909.0
14,106974.0,97938.0,5168.0,11270.0,712057.0,166043.0,195343.0,656414.0
15,190079.0,197753.0,5021.0,14894.0,708847.0,160469.0,160657.0,590485.0
16,167076.0,190346.0,3895.0,14389.0,694703.0,173853.0,159637.0,581508.0
17,146138.0,137879.0,3917.0,11350.0,709417.0,134431.0,164794.0,560138.0
18,182139.0,183085.0,3730.0,11624.0,700199.0,144120.0,156522.0,563093.0
