,Dem12,Democratic,Oth12,Other,Population,Rep12,Republican,White
1,149532.0,122856.0,4123.0,10470.0,701943.0,135349.0,180760.0,646275.0
2,261476.0,270061.0,2603.0,8867.0,693166.0,81195.0,71363.0,345413.0
3,283593.0,293830.0,2986.0,7920.0,712880.0,37947.0,41363.0,264332.0
4,131014.0,130611.0,5864.0,16007.0,714423.0,176931.0,191207.0,589317.0
5,98236.0,83655.0,4765.0,11691.0,706942.0,187934.0,221766.0,678465.0
6,142920.0,129884.0,4492.0,13356.0,707045.0,158937.0,178111.0,580746.0
7,184319.0,180836.0,4104.0,11930.0,714808.0,161934.0,173836.0,587752.0
8,137783.0,139653.0,4659.0,15017.0,699530.0,179350.0,192269.0,571671.0
9,164279.0,177027.0,4067.0,14332.0,703428.0,166382.0,171265.0,566758.0
10,144710.0,116851.0,5074.0,12661.0,703568.0,150633.0,178482.0,638572.0
11,170144.0,187369.0,3914.0,14208.0,697819.0,165974.0,156304.0,558557.0
12,144953.0,135707.0,3996.0,11819.0,708989.0,170945.0,193470.0,657335.0
13,95123.0,80669.0,4669.0,11174.0,698165.0,199428.0,228125.0,651614.0
14,106626.0,97768.0,5149.0,11236.0,709571.0,165708.0,194866.0,653941.0
15,190079.0,197753.0,5021.0,14894.0,708847.0,160469.0,160657.0,590485.0
16,251365.0,249004.0,2814.0,9527.0,694189.0,99264.0,100338.0,373642.0
17,146138.0,137879.0,3917.0,11350.0,709417.0,134431.0,164794.0,560138.0
18,182139.0,183085.0,3730.0,11624.0,700199.0,144120.0,156522.0,563093.0
